,NAME,ZCTA,ZIP_TYPE,zip_join_type,PO_NAME,STATE,S1903_C03_015E,S1903_C03_034E
36896,ZCTA5 90017,90017,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,32495,38620
36897,ZCTA5 90017,90017,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,32495,38620
36898,ZCTA5 90017,90017,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,32495,38620
36899,ZCTA5 90017,90017,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,32495,38620
36900,ZCTA5 90017,90017,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,32495,38620
36901,ZCTA5 90018,90018,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,54144,31238
36902,ZCTA5 90019,90019,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,68157,42261
36903,ZCTA5 90020,90020,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,51988,43178
36904,ZCTA5 90020,90020,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,51988,43178
36905,ZCTA5 90020,90020,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,51988,43178
36906,ZCTA5 90020,90020,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,51988,43178
36907,ZCTA5 90021,90021,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,56300,13059
36908,ZCTA5 90022,90022,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,54566,22143
36909,ZCTA5 90023,90023,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,49053,20870
36910,ZCTA5 90024,90024,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,127543,43941
36911,ZCTA5 90025,90025,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,118693,83937
36912,ZCTA5 90026,90026,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,70290,63555
36913,ZCTA5 90027,90027,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,88479,58542
36914,ZCTA5 90027,90027,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,88479,58542
36915,ZCTA5 90028,90028,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,55809,47175
36916,ZCTA5 90028,90028,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,55809,47175
36917,ZCTA5 90028,90028,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,55809,47175
36918,ZCTA5 90029,90029,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,50286,35517
36919,ZCTA5 90031,90031,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,51708,35761
36920,ZCTA5 90032,90032,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,62972,40180
36921,ZCTA5 90033,90033,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,46566,22083
36922,ZCTA5 90034,90034,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,95522,70952
36923,ZCTA5 90035,90035,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,127209,78088
36924,ZCTA5 90036,90036,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,114782,68849
36925,ZCTA5 90037,90037,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,43544,18673
36926,ZCTA5 90037,90037,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,43544,18673
36927,ZCTA5 90038,90038,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,50804,44496
36928,ZCTA5 90039,90039,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,112331,70271
36929,ZCTA5 90040,90040,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,62586,22548
36930,ZCTA5 90040,90040,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,62586,22548
36931,ZCTA5 90041,90041,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,106114,60465
36932,ZCTA5 90042,90042,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,74856,63623
36933,ZCTA5 90042,90042,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,74856,63623
36934,ZCTA5 90043,90043,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,71942,28104
36935,ZCTA5 90044,90044,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,46764,16931
36936,ZCTA5 90045,90045,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,147039,80112
36937,ZCTA5 90045,90045,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,147039,80112
36938,ZCTA5 90045,90045,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,147039,80112
36939,ZCTA5 90045,90045,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,147039,80112
36940,ZCTA5 90045,90045,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,147039,80112
36941,ZCTA5 90046,90046,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,114390,61469
36942,ZCTA5 90047,90047,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,70734,20700
36943,ZCTA5 90048,90048,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,140821,74871
36944,ZCTA5 90049,90049,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,191930,94981
36945,ZCTA5 90056,90056,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,117852,60486
36946,ZCTA5 90057,90057,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,41133,34328
36947,ZCTA5 90058,90058,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,30074,0
36948,ZCTA5 90059,90059,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,49418,15654
36949,ZCTA5 90061,90061,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,51887,19435
36950,ZCTA5 90062,90062,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,58143,22513
36951,ZCTA5 90063,90063,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,57427,30101
36952,ZCTA5 90064,90064,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,166926,69606
36953,ZCTA5 90065,90065,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,81386,62435
36954,ZCTA5 90066,90066,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,108728,66888
36955,ZCTA5 90067,90067,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,135368,101406
36956,ZCTA5 90068,90068,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,174237,66269
36957,ZCTA5 90069,90069,Zip Code Area,Zip matches ZCTA,West Hollywood,CA,130856,74236
36958,ZCTA5 90071,90071,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,0,61613
36959,ZCTA5 90071,90071,Post Office or large volume customer,Spatial join to ZCTA,Los Angeles,CA,0,61613
36960,ZCTA5 90073,90073,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,0,0
36961,ZCTA5 90077,90077,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,250000,121719
36962,ZCTA5 90079,90079,Post Office or large volume customer,Zip matches ZCTA,Los Angeles,CA,0,0
36963,ZCTA5 90089,90089,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,0,0
36964,ZCTA5 90090,90090,Post Office or large volume customer,Zip matches ZCTA,Dodgertown,CA,0,0
36965,ZCTA5 90094,90094,Zip Code Area,Zip matches ZCTA,Playa Vista,CA,234559,103372
36966,ZCTA5 90094,90094,Post Office or large volume customer,Spatial join to ZCTA,Inglewood,CA,234559,103372
36967,ZCTA5 90094,90094,Post Office or large volume customer,Spatial join to ZCTA,Inglewood,CA,234559,103372
36968,ZCTA5 90095,90095,Zip Code Area,Zip matches ZCTA,Los Angeles,CA,0,0
36969,ZCTA5 90201,90201,Zip Code Area,Zip matches ZCTA,Bell Gardens,CA,46742,20449
36970,ZCTA5 90201,90201,Post Office or large volume customer,Spatial join to ZCTA,Bell,CA,46742,20449
36971,ZCTA5 90210,90210,Post Office or large volume customer,Spatial join to ZCTA,Beverly Hills,CA,197632,79120
36972,ZCTA5 90210,90210,Zip Code Area,Zip matches ZCTA,Beverly Hills,CA,197632,79120
36973,ZCTA5 90210,90210,Post Office or large volume customer,Spatial join to ZCTA,Beverly Hills,CA,197632,79120
36974,ZCTA5 90211,90211,Zip Code Area,Zip matches ZCTA,Beverly Hills,CA,141357,62500
36975,ZCTA5 90212,90212,Zip Code Area,Zip matches ZCTA,Beverly Hills,CA,129225,65903
36976,ZCTA5 90220,90220,Zip Code Area,Zip matches ZCTA,Compton,CA,63066,40559
36977,ZCTA5 90220,90220,Post Office or large volume customer,Spatial join to ZCTA,Compton,CA,63066,40559
36978,ZCTA5 90221,90221,Zip Code Area,Zip matches ZCTA,Compton,CA,55878,26760
36979,ZCTA5 90221,90221,Post Office or large volume customer,Spatial join to ZCTA,Compton,CA,55878,26760
36980,ZCTA5 90222,90222,Zip Code Area,Zip matches ZCTA,Compton,CA,64454,19932
36981,ZCTA5 90230,90230,Zip Code Area,Zip matches ZCTA,Culver City,CA,114526,65597
36982,ZCTA5 90230,90230,Post Office or large volume customer,Spatial join to ZCTA,Culver City,CA,114526,65597
36983,ZCTA5 90230,90230,Post Office or large volume customer,Spatial join to ZCTA,Culver City,CA,114526,65597
36984,ZCTA5 90232,90232,Zip Code Area,Zip matches ZCTA,Culver City,CA,125809,73116
36985,ZCTA5 90240,90240,Zip Code Area,Zip matches ZCTA,Downey,CA,87572,49912
36986,ZCTA5 90241,90241,Post Office or large volume customer,Spatial join to ZCTA,Downey,CA,77471,42407
36987,ZCTA5 90241,90241,Zip Code Area,Zip matches ZCTA,Downey,CA,77471,42407
36988,ZCTA5 90242,90242,Zip Code Area,Zip matches ZCTA,Downey,CA,78621,37906
36989,ZCTA5 90245,90245,Zip Code Area,Zip matches ZCTA,El Segundo,CA,125022,81691
36990,ZCTA5 90247,90247,Zip Code Area,Zip matches ZCTA,Gardena,CA,72466,36279
36991,ZCTA5 90248,90248,Zip Code Area,Zip matches ZCTA,Gardena,CA,73514,40000
36992,ZCTA5 90249,90249,Zip Code Area,Zip matches ZCTA,Gardena,CA,78735,38930
36993,ZCTA5 90250,90250,Zip Code Area,Zip matches ZCTA,Hawthorne,CA,66055,42858
36994,ZCTA5 90250,90250,Post Office or large volume customer,Spatial join to ZCTA,Hawthorne,CA,66055,42858
36995,ZCTA5 90254,90254,Zip Code Area,Zip matches ZCTA,Hermosa Beach,CA,199276,103802
36996,ZCTA5 90255,90255,Zip Code Area,Zip matches ZCTA,Huntington Park,CA,50179,20502
36997,ZCTA5 90260,90260,Zip Code Area,Zip matches ZCTA,Lawndale,CA,73552,45380
36998,ZCTA5 90260,90260,Post Office or large volume customer,Spatial join to ZCTA,Lawndale,CA,73552,45380
36999,ZCTA5 90262,90262,Zip Code Area,Zip matches ZCTA,Lynwood,CA,57232,27214
37000,ZCTA5 90263,90263,Zip Code Area,Zip matches ZCTA,Malibu,CA,0,0
37001,ZCTA5 90265,90265,Post Office or large volume customer,Spatial join to ZCTA,Malibu,CA,198857,94583
37002,ZCTA5 90265,90265,Zip Code Area,Zip matches ZCTA,Malibu,CA,198857,94583
37003,ZCTA5 90266,90266,Zip Code Area,Zip matches ZCTA,Manhattan Beach,CA,195510,92562
37004,ZCTA5 90266,90266,Post Office or large volume customer,Spatial join to ZCTA,Manhattan Beach,CA,195510,92562
37005,ZCTA5 90270,90270,Zip Code Area,Zip matches ZCTA,Maywood,CA,52397,27474
37006,ZCTA5 90272,90272,Zip Code Area,Zip matches ZCTA,Pacific Palisades,CA,250000,91483
37007,ZCTA5 90274,90274,Zip Code Area,Zip matches ZCTA,Palos Verdes Peninsula,CA,204808,82269
37008,ZCTA5 90275,90275,Zip Code Area,Zip matches ZCTA,Rancho Palos Verdes,CA,164296,66763
37009,ZCTA5 90275,90275,Post Office or large volume customer,Spatial join to ZCTA,San Pedro,CA,164296,66763
37010,ZCTA5 90277,90277,Zip Code Area,Zip matches ZCTA,Redondo Beach,CA,146466,80101
37011,ZCTA5 90278,90278,Zip Code Area,Zip matches ZCTA,Redondo Beach,CA,150503,82914
37012,ZCTA5 90280,90280,Zip Code Area,Zip matches ZCTA,South Gate,CA,55681,32362
37013,ZCTA5 90290,90290,Zip Code Area,Zip matches ZCTA,Topanga,CA,149036,95750
37014,ZCTA5 90291,90291,Zip Code Area,Zip matches ZCTA,Venice,CA,159500,81638
37015,ZCTA5 90291,90291,Post Office or large volume customer,Spatial join to ZCTA,Venice,CA,159500,81638
37016,ZCTA5 90292,90292,Zip Code Area,Zip matches ZCTA,Marina del Rey,CA,155417,108476
37017,ZCTA5 90292,90292,Post Office or large volume customer,Spatial join to ZCTA,Marina del Rey,CA,155417,108476
37018,ZCTA5 90293,90293,Zip Code Area,Zip matches ZCTA,Playa del Rey,CA,131042,91086
37019,ZCTA5 90293,90293,Post Office or large volume customer,Spatial join to ZCTA,Playa del Rey,CA,131042,91086
37020,ZCTA5 90301,90301,Zip Code Area,Zip matches ZCTA,Inglewood,CA,59766,29104
37021,ZCTA5 90301,90301,Post Office or large volume customer,Spatial join to ZCTA,Inglewood,CA,59766,29104
37022,ZCTA5 90301,90301,Post Office or large volume customer,Spatial join to ZCTA,Inglewood,CA,59766,29104
37023,ZCTA5 90301,90301,Post Office or large volume customer,Spatial join to ZCTA,Inglewood,CA,59766,29104
37024,ZCTA5 90301,90301,Post Office or large volume customer,Spatial join to ZCTA,Inglewood,CA,59766,29104
37025,ZCTA5 90302,90302,Zip Code Area,Zip matches ZCTA,Inglewood,CA,60476,40929
37026,ZCTA5 90303,90303,Zip Code Area,Zip matches ZCTA,Inglewood,CA,64382,35023
37027,ZCTA5 90303,90303,Post Office or large volume customer,Spatial join to ZCTA,Inglewood,CA,64382,35023
37028,ZCTA5 90304,90304,Zip Code Area,Zip matches ZCTA,Inglewood,CA,50506,27003
37029,ZCTA5 90305,90305,Zip Code Area,Zip matches ZCTA,Inglewood,CA,99679,59023
37030,ZCTA5 90401,90401,Zip Code Area,Zip matches ZCTA,Santa Monica,CA,105579,85114
37031,ZCTA5 90401,90401,Post Office or large volume customer,Spatial join to ZCTA,Santa Monica,CA,105579,85114
37032,ZCTA5 90402,90402,Zip Code Area,Zip matches ZCTA,Santa Monica,CA,213641,73500
37033,ZCTA5 90403,90403,Zip Code Area,Zip matches ZCTA,Santa Monica,CA,146384,82757
37034,ZCTA5 90404,90404,Zip Code Area,Zip matches ZCTA,Santa Monica,CA,85625,62679
37035,ZCTA5 90404,90404,Post Office or large volume customer,Spatial join to ZCTA,Santa Monica,CA,85625,62679
37036,ZCTA5 90404,90404,Post Office or large volume customer,Spatial join to ZCTA,Santa Monica,CA,85625,62679
37037,ZCTA5 90404,90404,Post Office or large volume customer,Spatial join to ZCTA,Santa Monica,CA,85625,62679
37038,ZCTA5 90404,90404,Post Office or large volume customer,Spatial join to ZCTA,Santa Monica,CA,85625,62679
37039,ZCTA5 90405,90405,Zip Code Area,Zip matches ZCTA,Santa Monica,CA,131069,81468
37040,ZCTA5 90405,90405,Post Office or large volume customer,Spatial join to ZCTA,Santa Monica,CA,131069,81468
37041,ZCTA5 90501,90501,Zip Code Area,Zip matches ZCTA,Torrance,CA,83213,57038
37042,ZCTA5 90501,90501,Post Office or large volume customer,Spatial join to ZCTA,Torrance,CA,83213,57038
37043,ZCTA5 90501,90501,Post Office or large volume customer,Spatial join to ZCTA,Torrance,CA,83213,57038
37044,ZCTA5 90502,90502,Zip Code Area,Zip matches ZCTA,Torrance,CA,95972,53750
37045,ZCTA5 90503,90503,Zip Code Area,Zip matches ZCTA,Torrance,CA,119640,58652
37046,ZCTA5 90503,90503,Post Office or large volume customer,Spatial join to ZCTA,Torrance,CA,119640,58652
37047,ZCTA5 90503,90503,Post Office or large volume customer,Spatial join to ZCTA,Torrance,CA,119640,58652
37048,ZCTA5 90504,90504,Zip Code Area,Zip matches ZCTA,Torrance,CA,112662,52072
37049,ZCTA5 90505,90505,Zip Code Area,Zip matches ZCTA,Torrance,CA,111781,61615
37050,ZCTA5 90506,90506,Zip Code Area,Zip matches ZCTA,Torrance,CA,0,0
37051,ZCTA5 90601,90601,Zip Code Area,Zip matches ZCTA,Whittier,CA,91264,38933
37052,ZCTA5 90601,90601,Post Office or large volume customer,Spatial join to ZCTA,Whittier,CA,91264,38933
37053,ZCTA5 90602,90602,Zip Code Area,Zip matches ZCTA,Whittier,CA,65020,36329
37054,ZCTA5 90603,90603,Zip Code Area,Zip matches ZCTA,Whittier,CA,117754,42333
37055,ZCTA5 90603,90603,Post Office or large volume customer,Spatial join to ZCTA,Whittier,CA,117754,42333
37056,ZCTA5 90604,90604,Zip Code Area,Zip matches ZCTA,Whittier,CA,86271,40303
37057,ZCTA5 90605,90605,Zip Code Area,Zip matches ZCTA,Whittier,CA,82292,47112
37058,ZCTA5 90605,90605,Post Office or large volume customer,Spatial join to ZCTA,Whittier,CA,82292,47112
37059,ZCTA5 90606,90606,Zip Code Area,Zip matches ZCTA,Whittier,CA,82809,39926
37060,ZCTA5 90606,90606,Post Office or large volume customer,Spatial join to ZCTA,Whittier,CA,82809,39926
37061,ZCTA5 90620,90620,Zip Code Area,Zip matches ZCTA,Buena Park,CA,106291,54429
37062,ZCTA5 90620,90620,Post Office or large volume customer,Spatial join to ZCTA,Buena Park,CA,106291,54429
37063,ZCTA5 90621,90621,Zip Code Area,Zip matches ZCTA,Buena Park,CA,68190,50521
37064,ZCTA5 90621,90621,Post Office or large volume customer,Spatial join to ZCTA,Buena Park,CA,68190,50521
37065,ZCTA5 90623,90623,Zip Code Area,Zip matches ZCTA,La Palma,CA,124844,41372
37066,ZCTA5 90630,90630,Zip Code Area,Zip matches ZCTA,Cypress,CA,111577,53571
37067,ZCTA5 90631,90631,Zip Code Area,Zip matches ZCTA,La Habra,CA,90383,58570
37068,ZCTA5 90631,90631,Post Office or large volume customer,Spatial join to ZCTA,La Habra,CA,90383,58570
37069,ZCTA5 90631,90631,Post Office or large volume customer,Spatial join to ZCTA,La Habra,CA,90383,58570
37070,ZCTA5 90638,90638,Post Office or large volume customer,Spatial join to ZCTA,La Mirada,CA,103688,42703
37071,ZCTA5 90638,90638,Zip Code Area,Zip matches ZCTA,La Mirada,CA,103688,42703
37072,ZCTA5 90638,90638,Zip Code Area,Spatial join to ZCTA,La Mirada,CA,103688,42703
37073,ZCTA5 90640,90640,Zip Code Area,Zip matches ZCTA,Montebello,CA,66092,31089
37074,ZCTA5 90650,90650,Zip Code Area,Zip matches ZCTA,Norwalk,CA,80070,38938
37075,ZCTA5 90650,90650,Post Office or large volume customer,Spatial join to ZCTA,Norwalk,CA,80070,38938
37076,ZCTA5 90650,90650,Post Office or large volume customer,Spatial join to ZCTA,Norwalk,CA,80070,38938
37077,ZCTA5 90660,90660,Zip Code Area,Zip matches ZCTA,Pico Rivera,CA,76449,27014
37078,ZCTA5 90660,90660,Post Office or large volume customer,Spatial join to ZCTA,Pico Rivera,CA,76449,27014
37079,ZCTA5 90660,90660,Post Office or large volume customer,Spatial join to ZCTA,Pico Rivera,CA,76449,27014
37080,ZCTA5 90670,90670,Zip Code Area,Zip matches ZCTA,Santa Fe Springs,CA,80795,34405
37081,ZCTA5 90670,90670,Post Office or large volume customer,Spatial join to ZCTA,Santa Fe Springs,CA,80795,34405
37082,ZCTA5 90680,90680,Zip Code Area,Zip matches ZCTA,Stanton,CA,76969,40528
37083,ZCTA5 90701,90701,Zip Code Area,Zip matches ZCTA,Artesia,CA,77269,41146
37084,ZCTA5 90701,90701,Post Office or large volume customer,Spatial join to ZCTA,Artesia,CA,77269,41146
37085,ZCTA5 90703,90703,Zip Code Area,Zip matches ZCTA,Cerritos,CA,116282,62471
37086,ZCTA5 90704,90704,Zip Code Area,Zip matches ZCTA,Avalon,CA,101576,43125
37087,ZCTA5 90706,90706,Zip Code Area,Zip matches ZCTA,Bellflower,CA,69936,39542
37088,ZCTA5 90706,90706,Post Office or large volume customer,Spatial join to ZCTA,Bellflower,CA,69936,39542
37089,ZCTA5 90710,90710,Zip Code Area,Zip matches ZCTA,Harbor City,CA,72260,40045
37090,ZCTA5 90712,90712,Post Office or large volume customer,Spatial join to ZCTA,Lakewood,CA,112093,52424
37091,ZCTA5 90712,90712,Zip Code Area,Zip matches ZCTA,Lakewood,CA,112093,52424
37092,ZCTA5 90712,90712,Post Office or large volume customer,Spatial join to ZCTA,Lakewood,CA,112093,52424
37093,ZCTA5 90713,90713,Zip Code Area,Zip matches ZCTA,Lakewood,CA,118343,51107
37094,ZCTA5 90715,90715,Zip Code Area,Zip matches ZCTA,Lakewood,CA,82083,43750
37095,ZCTA5 90716,90716,Zip Code Area,Zip matches ZCTA,Hawaiian Gardens,CA,63157,28646
37096,ZCTA5 90717,90717,Zip Code Area,Zip matches ZCTA,Lomita,CA,100292,42679
37097,ZCTA5 90720,90720,Zip Code Area,Zip matches ZCTA,Los Alamitos,CA,128568,62564
37098,ZCTA5 90720,90720,Post Office or large volume customer,Spatial join to ZCTA,Los Alamitos,CA,128568,62564
37099,ZCTA5 90723,90723,Zip Code Area,Zip matches ZCTA,Paramount,CA,58299,38994
37100,ZCTA5 90731,90731,Zip Code Area,Zip matches ZCTA,San Pedro,CA,68178,40481
37101,ZCTA5 90731,90731,Post Office or large volume customer,Spatial join to ZCTA,San Pedro,CA,68178,40481
37102,ZCTA5 90732,90732,Zip Code Area,Zip matches ZCTA,San Pedro,CA,125332,53188
37103,ZCTA5 90740,90740,Zip Code Area,Zip matches ZCTA,Seal Beach,CA,113385,45170
37104,ZCTA5 90742,90742,Zip Code Area,Zip matches ZCTA,Sunset Beach,CA,100156,74091
37105,ZCTA5 90743,90743,Zip Code Area,Zip matches ZCTA,Surfside,CA,155250,0
37106,ZCTA5 90744,90744,Zip Code Area,Zip matches ZCTA,Wilmington,CA,54473,24820
37107,ZCTA5 90744,90744,Post Office or large volume customer,Spatial join to ZCTA,Wilmington,CA,54473,24820
37108,ZCTA5 90745,90745,Zip Code Area,Zip matches ZCTA,Carson,CA,89570,39352
37109,ZCTA5 90745,90745,Post Office or large volume customer,Spatial join to ZCTA,Carson,CA,89570,39352
37110,ZCTA5 90746,90746,Zip Code Area,Zip matches ZCTA,Carson,CA,101292,48678
37111,ZCTA5 90747,90747,Zip Code Area,Zip matches ZCTA,Carson,CA,0,0
37112,ZCTA5 90755,90755,Zip Code Area,Zip matches ZCTA,Signal Hill,CA,101419,59700
37113,ZCTA5 90802,90802,Post Office or large volume customer,Spatial join to ZCTA,Long Beach,CA,71192,55726
37114,ZCTA5 90802,90802,Zip Code Area,Zip matches ZCTA,Long Beach,CA,71192,55726
37115,ZCTA5 90802,90802,Post Office or large volume customer,Spatial join to ZCTA,Long Beach,CA,71192,55726
37116,ZCTA5 90803,90803,Zip Code Area,Zip matches ZCTA,Long Beach,CA,129554,75505
37117,ZCTA5 90803,90803,Post Office or large volume customer,Spatial join to ZCTA,Long Beach,CA,129554,75505
37118,ZCTA5 90804,90804,Zip Code Area,Zip matches ZCTA,Long Beach,CA,51304,48092
37119,ZCTA5 90805,90805,Zip Code Area,Zip matches ZCTA,Long Beach,CA,55041,40374
37120,ZCTA5 90806,90806,Zip Code Area,Zip matches ZCTA,Long Beach,CA,58313,42717
37121,ZCTA5 90807,90807,Zip Code Area,Zip matches ZCTA,Long Beach,CA,95771,52636
37122,ZCTA5 90807,90807,Post Office or large volume customer,Spatial join to ZCTA,Long Beach,CA,95771,52636
